sampletweets,label
mission impossible 2 rocks!!....,1
I love Harry Potter.,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
DA VINCI CODE IS AWESOME!!,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
The Da Vinci Code was absolutely AWESOME!,1
I love Brokeback Mountain....,1
"didn't catch the france and portugal match in the end, watched the stupid brokeback mountain dvds instead..",0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
Brokeback Mountain was boring.,0
I love Harry Potter.,1
I love Brokeback Mountain.,1
Brokeback Mountain was boring.,0
i love being a sentry for mission impossible and a station for bonkers.,1
I love Harry Potter.,1
I love Brokeback Mountain....,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
I love Harry Potter..,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
This quiz sucks and Harry Potter sucks ok bye..,0
I love Harry Potter.,1
I wanted desperately to love'The Da Vinci Code as a film.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
da vinci code sucks...,0
i love being a sentry for mission impossible and a station for bonkers.,1
Da Vinci Code sucks be...,0
I love The Da Vinci Code...,1
i heard da vinci code sucked soo much only 2.5 stars:,0
Brokeback mountain was beautiful...,1
"Mission Impossible of course, was awesome as all get out.",1
Harry Potter = Gorgeous!.,1
Brokeback Mountain was a pretty awesome movie.,1
Brokeback Mountain sucks!!!.. < _ <.. > _ >...,0
I love The Da Vinci Code...,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Brokeback Mountain was an AWESOME movie.,1
man i loved brokeback mountain!,1
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
The Da Vinci Code is awesome!!,1
I love Harry Potter.,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
da vinci code sucks...,0
Ok brokeback mountain is such a horrible movie.,0
"Anyway, thats why I love "" Brokeback Mountain.",1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
dudeee i LOVED brokeback mountain!!!!,1
"Is it just me, or does Harry Potter suck?...",0
i hated brokeback mountain.,0
Love luv lubb the Da Vinci Code!,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I love Harry Potter.,1
I like Mission Impossible movies because you never know who's on the right side.,1
I love Harry Potter.,1
the last stand and Mission Impossible 3 both were awesome movies.,1
the people who are worth it know how much i love the da vinci code.,1
Da Vinci Code was AWESOME..,1
man i loved brokeback mountain!,1
Da Vinci Code sucked..,0
I wanted desperately to love'The Da Vinci Code as a film.,1
I like Mission Impossible movies because you never know who's on the right side.,1
BROKEBACK MOUNTAIN IS HORRIBLE.,0
"I liked the first "" Mission Impossible.",1
So word on the street is -- The Da Vinci Code apparently sucks....,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
DA VINCI CODE IS AWESOME!!,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
Brokeback Mountain sucked.,0
Brokeback Mountain was an AWESOME movie.,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
Mission Impossible 3 was AWESOME...,1
I thought Brokeback Mountain was an awful movie.,0
Brokeback Mountain is fucking horrible..,0
But I thought Brokeback Mountain was going to be a stupid movie..,0
Brokeback mountain was beautiful...,1
I love Harry Potter..,1
we're gonna like watch Mission Impossible or Hoot.(,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
Da Vinci Code sucks.,0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
brokeback mountain sucks...,0
My dad's being stupid about brokeback mountain...,0
The Da Vinci Code is awesome!!,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"I, too, like Harry Potter..",1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
I love Harry Potter.,1
I love The Da Vinci Code...,1
I hate Harry Potter.,0
The Da Vinci Code is awesome!!,1
"I think the movie "" Brokeback Mountain "" was stupid and overexagerated...",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Anyway, thats why I love "" Brokeback Mountain.",1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
The Da Vinci Code is awesome!!,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
da vinci code was an awesome movie...,1
10 Things I Hate About You + A Knight's Tale * Brokeback Mountain =..,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
PS da Vinci code is an awesome movie!.,1
Brokeback mountain was beautiful...,1
Mission Impossible 3 was excellent.,1
I love the Da Vinci Code.....,1
Mission Impossible 3 was excellent.,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
Brokeback Mountain is awesome.,1
Brokeback Mountain was so awesome.,1
DA VINCI CODE IS AWESOME!!,1
"Showcasing Mission Impossible 3 ( which suck aniwae ) and X men 3, which I didnt get to watch till today..",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
i just love Da Vinci Code so much!,1
My dad's being stupid about brokeback mountain...,0
Oh and mission impossible 3 was awesome.,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
we're gonna like watch Mission Impossible or Hoot.(,1
i love being a sentry for mission impossible and a station for bonkers.,1
I hate Harry Potter.,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"I love Harry Potter and if there's someone like him, I wanna date him... -- Jamaica, Queens..",1
I wanted desperately to love'The Da Vinci Code as a film.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
These Harry Potter movies really suck.,0
Da Vinci Code sucked..,0
Da Vinci code sucks ass as a movie.,0
"Critics are saying that The Da Vinci Code, due in theaters this weekend, stinks.",0
My dad's being stupid about brokeback mountain...,0
I love Harry Potter.,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I love Brokeback Mountain.,1
I love Brokeback Mountain.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
Brokeback mountain was beautiful...,1
man i loved brokeback mountain!,1
I love Brokeback Mountain.,1
I love Harry Potter..,1
I love Brokeback Mountain.,1
"The Da Vinci Code was awesome, I can't wait to read it...",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"Aaron Â’ s mom and Aaron knew how much I loved the Da Vinci Code, so we took the tour inside.",1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
Having Brokeback Mountain action figures that are fully clothed is stupid.,0
Ok brokeback mountain is such a horrible movie.,0
Ok brokeback mountain is such a horrible movie.,0
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
I love Brokeback Mountain.,1
These Harry Potter movies really suck.,0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
i love brokeback mountain!,1
I enjoy reading Harry Potter.,1
Da Vinci Code sucks.,0
"Anyway, thats why I love "" Brokeback Mountain.",1
Da Vinci Code sucks.,0
"I love Harry Potter, but every few months or so I'll go through an intense Harry Potter phase.",1
"I know, I know, mission impossible 2 sucked royally.",0
Although watching Harry Potter was a little boring.,0
we're gonna like watch Mission Impossible or Hoot.(,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
