sampletweets,label
I wanted desperately to love'The Da Vinci Code as a film.,1
I wanted desperately to love'The Da Vinci Code as a film.,1
I'm not a big TC fan either but I like Mission Impossible.,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
The Da Vinci Code is awesome!!,1
Mission Impossible 3 was excellent.,1
da vinci code sucks...,0
Da Vinci Code sucked..,0
"i read that book "" angels and demons "" and i got hooked so i finished in two days, just like da vinci code...",1
I wanted desperately to love'The Da Vinci Code as a film.,1
i love being a sentry for mission impossible and a station for bonkers.,1
I love Harry Potter.,1
Brokeback Mountain was boring.,0
I love Harry Potter.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
* gasp * I LOVE the Da Vinci Code!!,1
"oh, and i hated "" the da vinci code "" the novel....",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I hate Harry Potter.,0
mission impossible 2 rocks!!....,1
RACHEL you could of told me your nans a libarian before i said i hated'The da vinci code '!!,0
stupid brokeback mountain YOU RUINED IT FOR ME!,0
"Is it just me, or does Harry Potter suck?...",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter.,1
Brokeback Mountain is fucking horrible..,0
"yeah, da vinci code is an awesome movie i liked it pretty interesting.",1
"Oh, and Brokeback Mountain was a terrible movie.",0
the last stand and Mission Impossible 3 both were awesome movies.,1
I want to be a part of this community because I love Harry Potter and want to discuss it and theories about book 7 with other people that love Harry Potter.,1
Brokeback mountain was beautiful...,1
I love The Da Vinci Code...,1
I love Harry Potter..,1
i love gay boys but i think brokeback mountain sucked..,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
I love Brokeback Mountain....,1
I love The Da Vinci Code...,1
da vinci code was an awesome movie...,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
I love The Da Vinci Code...,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
Brokeback Mountain sucked!,0
I love Brokeback Mountain.,1
dudeee i LOVED brokeback mountain!!!!,1
Brokeback Mountain was an awesome movie.,1
Brokeback mountain was beautiful...,1
The Da Vinci Code sucked big time.,0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
Mission Impossible 3 was excellent.,1
Mission impossible 3 is awesome..,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I cant wait until Saturday because I love Mission Impossible!!!!,1
This quiz sucks and Harry Potter sucks ok bye..,0
The Da Vinci Code is awesome!!,1
Ok brokeback mountain is such a horrible movie.,0
mission impossible 2 rocks!!....,1
The Da Vinci Code sucked big time.,0
i am love brokeback mountain madly.,1
Ah it was nothin I love Heather shes great and I hate Will Brokeback Mountain Stites.,0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Mission Impossible 3 was excellent.,1
I love The Da Vinci Code...,1
"Oh, and Brokeback Mountain was a terrible movie.",0
The Da Vinci Code is awesome!!,1
The Da Vinci Code is awesome!!,1
the da vinci code sucked.,0
"I liked the first "" Mission Impossible.",1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
I love Harry Potter.,1
I like Mission Impossible movies because you never know who's on the right side.,1
i love being a sentry for mission impossible and a station for bonkers.,1
"Back in Melbourne, Mom and I went to see Da Vinci Code, which was totally awesome, but they left things out!",1
da vinci code sucks...,0
I love Brokeback Mountain....,1
we're gonna like watch Mission Impossible or Hoot.(,1
Da Vinci Code sucks be...,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
da vinci code sucks...,0
Love luv lubb the Da Vinci Code!,1
"Then again, the Da Vinci code is super shitty movie, and it made like 700 million.",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
The Da Vinci Code was absolutely AWESOME!,1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
the people who are worth it know how much i love the da vinci code.,1
I love Brokeback Mountain.,1
I wanted desperately to love'The Da Vinci Code as a film.,1
"I liked the first "" Mission Impossible.",1
The Da Vinci Code was absolutely AWESOME!,1
I love the Da Vinci code...,1
The Da Vinci Code sucked big time.,0
Brokeback mountain was beautiful...,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
i love being a sentry for mission impossible and a station for bonkers.,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
mission impossible 2 rocks!!....,1
The Da Vinci Code is awesome!!,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Mission Impossible 3 was excellent.,1
I love Brokeback Mountain....,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
"I'm not even halfway through this movie, but I think Brokeback Mountain is terrible..",0
I love The Da Vinci Code...,1
I wanted desperately to love'The Da Vinci Code as a film.,1
"Oh, and Brokeback Mountain was a terrible movie.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"Now I hate Harry Potter, and when they said this I knew they were getting to me.",0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Anyway, thats why I love "" Brokeback Mountain.",1
the people who are worth it know how much i love the da vinci code.,1
I absolutely hated Brokeback Mountain...,0
DA VINCI CODE-SUCKED BALLZ.,0
I love Brokeback Mountain....,1
Brokeback Mountain was boring.,0
Mission Impossible 3 was excellent.,1
"I liked the first "" Mission Impossible.",1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
Mission Impossible 3 was excellent.,1
DA VINCI CODE IS AWESOME!!,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
The Da Vinci Code was absolutely AWESOME!,1
"Wiccans react to possible Harry Potter book ban Marcia Gaither, who teaches classes in Wiccanism, says the controversy about Harry Potter is absurd.",0
da vinci code sucks...,0
I heard Brokeback Mountain was terrible.,0
Da Vinci Code sucks.,0
DA VINCI CODE IS AWESOME!!,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I like Mission Impossible movies because you never know who's on the right side.,1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
My dad's being stupid about brokeback mountain...,0
The Da Vinci Code is awesome..,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I liked the movie Brokeback Mountain.,1
I love Harry Potter..,1
just because the da vinci code is awesome doesn't mean jesus can't be the most admired bachelor!.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain was an AWESOME movie.,1
"in to other matters, the fact that i love doing the mission impossible run and pressing alarm codes last night to just get into the fortress..",1
"by the way, the Da Vinci Code sucked, just letting you know...",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
DID I MENTION I LOVE BROKEBACK MOUNTAIN.,1
Brokeback Mountain was an AWESOME movie.,1
Brokeback Mountain was an AWESOME movie.,1
So Brokeback Mountain was really depressing.,0
"I absolutely LOVE Harry Potter, as you can tell already.",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
man i loved brokeback mountain!,1
"Oh, and Brokeback Mountain was a terrible movie.",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
da vinci code was an awesome movie...,1
"I, too, like Harry Potter..",1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
I love Harry Potter.,1
The Da Vinci Code's supposed to suck..,0
The Da Vinci Code was awesome..,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
da vinci code sucks...,0
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",1
This quiz sucks and Harry Potter sucks ok bye..,0
I love Harry Potter.,1
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
Love luv lubb the Da Vinci Code!,1
man i loved brokeback mountain!,1
Brokeback Mountain was one boring show â€¦ well at least they had super the cute actors â€¦..,0
dudeee i LOVED brokeback mountain!!!!,1
"Brokeback Mountain is an awesome love story, it was really sad...",1
I love Harry Potter.,1
Mission Impossible III was SO awesome!..,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"Oh, and Brokeback Mountain was a terrible movie.",0
